Package Name,Source,Declared Install-time,Declared Runtime,Droidbot Install-time,Droidbot Runtime,(0) Install-time Normal,(1) IND,(0) Runtime Normal,(1) RND,(2) NR,(3) RNDNR,(1) IND Permissions,(1) RND Permissions,(2) NR Permissions,(3) RNDNR Permissions,MinVersion,TargetVersion
com.MobileTicket,360,11,7,7,1,6,1,0,0,1,0,['GET_TASKS'],,['READ_PHONE_STATE'],,-1,-1
com.moji.mjweather,360,24,7,12,3,12,0,2,0,1,0,,,['READ_PHONE_STATE'],,-1,-1
com.mt.mtxx.mtxx,360,19,9,6,4,6,0,2,0,2,0,,,"['READ_PHONE_STATE', 'CAMERA']",,-1,-1
com.myzaker.ZAKER_Phone,360,15,5,5,1,5,0,0,0,1,0,,,['READ_PHONE_STATE'],,-1,-1
com.nd.android.pandareader,360,17,3,14,3,14,0,3,0,0,0,,,,,-1,-1
com.netease.moba.qihoo,360,16,10,7,2,7,0,1,0,1,0,,,['READ_PHONE_STATE'],,-1,-1
com.ophone.reader.ui,360,16,4,7,1,7,0,1,0,0,0,,,,,-1,-1
com.perfectworld.chengjia,360,13,5,4,0,4,0,0,0,0,0,,,,,-1,-1
com.picsart.editor,360,12,4,5,1,4,1,1,0,0,0,['GET_TASKS'],,,,-1,-1
com.pplive.androidphone.sport,360,19,9,16,1,16,0,0,0,1,0,,,['READ_PHONE_STATE'],,-1,-1
com.qidian.QDReader,360,24,7,8,0,8,0,0,0,0,0,,,,,-1,-1
com.qihoo.appstore,360,65,21,64,4,64,0,3,0,1,0,,,['ACCESS_COARSE_LOCATION'],,-1,-1
com.qk.qingka,360,15,5,8,1,8,0,0,0,1,0,,,['READ_PHONE_STATE'],,-1,-1
com.ruanyiit.facefusion,360,5,6,2,0,2,0,0,0,0,0,,,,,-1,-1
com.ruguoapp.jike,360,13,7,6,1,5,1,1,0,0,0,['GET_TASKS'],,,,-1,-1
com.screeclibinvoke,360,19,4,6,2,6,0,1,0,1,0,,,['RECORD_AUDIO'],,-1,-1
com.shengfeng.shopee2,360,9,5,8,1,8,0,0,0,1,0,,,['READ_PHONE_STATE'],,-1,-1
com.shipoplayer.jnjeqy,360,9,4,4,0,3,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
com.shuge.fitness,360,5,6,2,0,2,0,0,0,0,0,,,,,-1,-1
com.sing.client,360,24,6,7,0,7,0,0,0,0,0,,,,,-1,-1
com.speedsoftware.rootexplorer,360,5,5,4,1,2,2,0,0,1,0,"['BLUETOOTH', 'GET_TASKS']",,['READ_PHONE_STATE'],,-1,-1
com.ss.android.article.news,360,23,11,5,0,5,0,0,0,0,0,,,,,-1,-1
com.ss.android.article.video,360,22,10,8,2,8,0,2,0,0,0,,,,,-1,-1
com.ss.android.auto,360,24,10,8,3,8,0,2,0,1,0,,,['READ_PHONE_STATE'],,-1,-1
com.sup.android.superb,360,21,9,4,2,4,0,1,0,1,0,,,['READ_PHONE_STATE'],,-1,-1
com.supercell.clashroyale.qihoo,360,13,6,3,0,3,0,0,0,0,0,,,,,-1,-1
com.taobao.etao,360,21,9,1,0,1,0,0,0,0,0,,,,,-1,-1
com.taobao.taobao,360,23,10,9,0,9,0,0,0,0,0,,,,,-1,-1
com.tencent.fiftyone.yc,360,7,2,4,0,3,1,0,0,0,0,['GET_TASKS'],,,,-1,-1
com.tencent.gallerymanager,360,22,3,4,1,4,0,1,0,0,0,,,,,-1,-1
com.tencent.gwgo,360,16,5,4,0,4,0,0,0,0,0,,,,,-1,-1
com.tencent.pao,360,14,3,5,1,5,0,1,0,0,0,,,,,-1,-1
com.tencent.tmgp.dscgsy,360,14,6,6,2,6,0,2,0,0,0,,,,,-1,-1
com.tencent.tmgp.wec,360,22,1,5,0,5,0,0,0,0,0,,,,,-1,-1
com.tencent.tmgp.wmsjjdb,360,19,5,5,0,5,0,0,0,0,0,,,,,-1,-1
com.tripadvisor.tripadvisor.daodao,360,12,7,3,0,1,2,0,0,0,0,"['RECEIVE_BOOT_COMPLETED', 'GET_TASKS']",,,,-1,-1
com.twx.lupingds,360,11,8,5,4,4,1,3,0,1,0,['GET_TASKS'],,['READ_PHONE_STATE'],,-1,-1
com.ustwo.monumentvalleyzz360,360,11,7,5,2,5,0,1,0,1,0,,,['READ_PHONE_STATE'],,-1,-1
com.ustwo.monumentvalleyzz,360,3,3,3,0,3,0,0,0,0,0,,,,,-1,-1
com.wochacha,360,8,6,4,1,3,1,1,0,0,0,['GET_TASKS'],,,,-1,-1
com.xiaomi.shop,360,23,11,7,3,5,2,2,0,1,0,"['GET_TASKS', 'ACCESS_LOCATION_EXTRA_COMMANDS']",,['READ_PHONE_STATE'],,-1,-1
com.xiaozhu.xzdz,360,14,8,0,0,0,0,0,0,0,0,,,,,-1,-1
com.ximalaya.ting.android,360,23,10,8,1,7,1,0,0,1,0,['GET_TASKS'],,['READ_PHONE_STATE'],,-1,-1
com.xingin.xhs,360,20,10,8,2,7,1,0,0,2,0,['GET_TASKS'],,"['READ_PHONE_STATE', 'ACCESS_COARSE_LOCATION']",,-1,-1
com.xtc.watch,360,24,10,7,0,7,0,0,0,0,0,,,,,-1,-1
com.yali.identify,360,7,5,2,2,2,0,2,0,0,0,,,,,-1,-1
com.yiban.app,360,17,6,6,0,6,0,0,0,0,0,,,,,-1,-1
com.yibasan.lizhifm,360,19,6,9,3,9,0,1,0,2,0,,,"['READ_PHONE_STATE', 'ACCESS_COARSE_LOCATION']",,-1,-1
com.youloft.calendar,360,27,9,0,0,0,0,0,0,0,0,,,,,-1,-1
com.yy.huanju,360,21,7,8,1,8,0,0,0,1,0,,,['READ_PHONE_STATE'],,-1,-1
com.yyhd.happywolf,360,15,7,0,0,0,0,0,0,0,0,,,,,-1,-1
com.zhenai.android,360,18,7,6,1,5,1,0,0,1,0,['GET_TASKS'],,['READ_PHONE_STATE'],,-1,-1
com.ztgame.bigbang.app.hey,360,18,9,1,0,1,0,0,0,0,0,,,,,-1,-1
comm.cchong.BloodAssistant,360,14,7,6,1,6,0,0,0,1,0,,,['READ_PHONE_STATE'],,-1,-1
fm.qingting.qtradio,360,14,11,8,1,6,2,0,0,1,0,"['GET_TASKS', 'BLUETOOTH']",,['READ_PHONE_STATE'],,-1,-1
gz.lifesense.weidong,360,19,15,9,1,9,0,0,0,1,0,,,['READ_PHONE_STATE'],,-1,-1
Yalin1314521.wvh,360,12,10,5,2,5,0,1,0,1,0,,,['READ_PHONE_STATE'],,-1,-1
