Abnormal Permissions,Label,Source,Package,API,Call stack,Library,Library Class
READ_PHONE_STATE,NR,360,com.MobileTicket,getSubscriberId,com.alipay.mobile.common.info.DeviceInfo$2.run,Alipay Mobile,Digital Wallet
READ_PHONE_STATE,NR,360,com.MobileTicket,getRunningAppProcesses,com.alipay.mobile.framework.quinoxless.QuinoxlessFramework$1.onReceive,Alipay Mobile,Digital Wallet
READ_PHONE_STATE,NR,360,com.MobileTicket,getRunningAppProcesses,com.MobileTicket.MyApplication.onCreate,app,app
READ_PHONE_STATE,NR,360,com.MobileTicket,getRunningAppProcesses,com.MobileTicket.InitJob$initFrameWork$1.invokeSuspend,app,app
READ_PHONE_STATE,NR,360,com.MobileTicket,getRunningAppProcesses,com.alipay.tianyan.mobilesdk.coco.OreoServiceUnlimitedIntentService$ServiceHandler.handleMessage,Alipay Mobile,Digital Wallet
READ_PHONE_STATE,NR,360,com.MobileTicket,getRunningAppProcesses,com.alipay.mobile.framework.service.common.threadpool.TaskPoolRunnable.run,Alipay Mobile,Digital Wallet
READ_PHONE_STATE,NR,360,com.MobileTicket,getSubscriberId,com.taobao.wireless.security.adapter.datacollection.DeviceInfoCapturer.doCommandForString,,
READ_PHONE_STATE,NR,360,com.MobileTicket,getRunningAppProcesses,com.taobao.wireless.security.adapter.datacollection.DeviceInfoCapturer.doCommandForString,,
READ_PHONE_STATE,NR,360,com.MobileTicket,getRunningAppProcesses,com.bonree.sdk.d.c$a.handleMessage,,
READ_PHONE_STATE,NR,360,com.MobileTicket,getRunningAppProcesses,com.alipay.mobile.framework.app.ui.BaseAppCompatActivity.onStop,Alipay Mobile,Digital Wallet
READ_PHONE_STATE,NR,360,com.MobileTicket,getSubscriberId,com.alipay.pushsdk.push.TaskScheduler$InternalRunnable.run,Alipay Mobile,Digital Wallet
READ_PHONE_STATE,NR,360,com.moji.mjweather,getRunningAppProcesses,com.moji.push.MJPushService.onStartCommand,,
READ_PHONE_STATE,NR,360,com.moji.mjweather,getRunningAppProcesses,com.moji.mjweather.MJApplication.attachBaseContext,app,app
READ_PHONE_STATE,NR,360,com.moji.mjweather,getRunningAppProcesses,com.moji.mjweather.MJApplication.onCreate,app,app
CAMERA,NR,360,com.mt.mtxx.mtxx,getCameraInfo,com.meitu.app.init.y.run,,
CAMERA,NR,360,com.mt.mtxx.mtxx,getCameraInfo,org.chromium.materials.VideoCaptureFactory.getDeviceName,Chromium,Utility
CAMERA,NR,360,com.mt.mtxx.mtxx,getCameraInfo,org.chromium.materials.VideoCaptureFactory.getCaptureApiType,Chromium,Utility
CAMERA,NR,360,com.mt.mtxx.mtxx,getCameraInfo,org.chromium.materials.VideoCaptureFactory.getFacingMode,Chromium,Utility
READ_PHONE_STATE,NR,360,com.mt.mtxx.mtxx,,
READ_PHONE_STATE,NR,360,com.myzaker.ZAKER_Phone,getRunningAppProcesses,com.myzaker.ZAKER_Phone.view.boxview.AppPrivateInfoDialogFragment$1.onClick,app,app
READ_PHONE_STATE,NR,360,com.myzaker.ZAKER_Phone,getRunningAppProcesses,com.tencent.klevin.base.c.c$1.handleMessage,,
READ_PHONE_STATE,NR,360,com.myzaker.ZAKER_Phone,getRunningAppProcesses,com.myzaker.ZAKER_Phone.view.components.c$b.handleMessage,app,app
READ_PHONE_STATE,NR,360,com.myzaker.ZAKER_Phone,getRunningAppProcesses,com.tencent.klevin.base.f.a.b.run,,
READ_PHONE_STATE,NR,360,com.myzaker.ZAKER_Phone,getRunningAppProcesses,com.myzaker.ZAKER_Phone.view.boxview.BoxViewActivity.onStart,app,app
READ_PHONE_STATE,NR,360,com.myzaker.ZAKER_Phone,getRunningAppProcesses,com.bytedance.tea.crash.ww$1.run,,
READ_PHONE_STATE,NR,360,com.myzaker.ZAKER_Phone,getSubscriberId,com.bytedance.sdk.openadsdk.core.q$4.run,Pangle SDK,Ad
READ_PHONE_STATE,NR,360,com.netease.moba.qihoo,,
READ_PHONE_STATE,NR,360,com.pplive.androidphone.sport,getRunningAppProcesses,com.stub.StubApp.onCreate,,
READ_PHONE_STATE,NR,360,com.pplive.androidphone.sport,getSubscriberId,com.pplive.androidphone.sport.ui.PrivacyPolicyFragment.onClick,app,app
READ_PHONE_STATE,NR,360,com.pplive.androidphone.sport,getRunningAppProcesses,com.pplive.androidphone.sport.ui.PrivacyPolicyFragment.onClick,app,app
READ_PHONE_STATE,NR,360,com.pplive.androidphone.sport,getSubscriberId,com.ksdk.ppty.KSDK$1.handleMessage,,
READ_PHONE_STATE,NR,360,com.pplive.androidphone.sport,getRunningAppProcesses,com.ksdk.ppty.KSDK$1.handleMessage,,
READ_PHONE_STATE,NR,360,com.pplive.androidphone.sport,getRunningAppProcesses,com.ksdk.ppty.r.co$1.handleMessage,,
READ_PHONE_STATE,NR,360,com.pplive.androidphone.sport,getRunningAppProcesses,com.bytedance.tea.crash.lw$1.run,,
READ_PHONE_STATE,NR,360,com.pplive.androidphone.sport,getRunningAppProcesses,com.suning.dnscache.c.run,,
ACCESS_COARSE_LOCATION,NR,360,com.qihoo.appstore,getCellLocation,h.c.b.a.a.a,,
ACCESS_COARSE_LOCATION,NR,360,com.qihoo.appstore,getCellLocation,pm_22.Ae$a.run,,
ACCESS_COARSE_LOCATION,NR,360,com.qihoo.appstore,getCellLocation,com.qihoo360.loader2.r.run,,
ACCESS_COARSE_LOCATION,NR,360,com.qihoo.appstore,getCellLocation,com.qihoo.appstore.N.a.f.onRequestInterceptor,app,app
ACCESS_COARSE_LOCATION,NR,360,com.qihoo.appstore,getCellLocation,com.qihoo.utils.thread.d.run,,
ACCESS_COARSE_LOCATION,NR,360,com.qihoo.appstore,getCellLocation,com.qihoo.utils.thread.e.run,,
ACCESS_COARSE_LOCATION,NR,360,com.qihoo.appstore,getCellLocation,com.qihoo.appstore.notification.controller.pullwrapper.remind.RemindManager$requestRemindConfig$1.invokeSuspend,app,app
ACCESS_COARSE_LOCATION,NR,360,com.qihoo.appstore,getCellLocation,com.qihoo360.replugin.component.service.a.e.handleMessage,,
ACCESS_COARSE_LOCATION,NR,360,com.qihoo.appstore,getCellLocation,com.qihoo.appstore.notification.controller.tasks.PullTask$start$1.invokeSuspend,app,app
ACCESS_COARSE_LOCATION,NR,360,com.qihoo.appstore,getCellLocation,com.qihoo.appstore.base.C.onResponse,app,app
ACCESS_COARSE_LOCATION,NR,360,com.qihoo.appstore,getCellLocation,splash_36.br.run,,
ACCESS_COARSE_LOCATION,NR,360,com.qihoo.appstore,getCellLocation,com.qihoo.appstore.home.MainActivity.onCreate,app,app
ACCESS_COARSE_LOCATION,NR,360,com.qihoo.appstore,getCellLocation,com.qihoo.appstore.home.MainActivityImpl.onCreate,app,app
ACCESS_COARSE_LOCATION,NR,360,com.qihoo.appstore,getCellLocation,com.qihoo.appstore.home.MainActivityImpl.onResume,app,app
ACCESS_COARSE_LOCATION,NR,360,com.qihoo.appstore,getCellLocation,homepage_654.Js.b,,
ACCESS_COARSE_LOCATION,NR,360,com.qihoo.appstore,getCellLocation,homepage_654.Sb.a,,
ACCESS_COARSE_LOCATION,NR,360,com.qihoo.appstore,getCellLocation,homepage_654.Cv.onPostExecute,,
ACCESS_COARSE_LOCATION,NR,360,com.qihoo.appstore,getCellLocation,homepage_654.jB.run,,
ACCESS_COARSE_LOCATION,NR,360,com.qihoo.appstore,getCellLocation,com.qihoo.plugin.splash.SplashActivity.onCreate,,
ACCESS_COARSE_LOCATION,NR,360,com.qihoo.appstore,getCellLocation,com.qihoo.plugin.splash.SplashActivity.onDestroy,,
ACCESS_COARSE_LOCATION,NR,360,com.qihoo.appstore,getCellLocation,modulation_47.JQ.run,,
ACCESS_COARSE_LOCATION,NR,360,com.qihoo.appstore,getCellLocation,com.qihoo.appstore.g.d.onResponse,app,app
ACCESS_COARSE_LOCATION,NR,360,com.qihoo.appstore,getCellLocation,homepage_654.ub.onPostResume,,
ACCESS_COARSE_LOCATION,NR,360,com.qihoo.appstore,getCellLocation,com.qihoo.manage.w.run,,
ACCESS_COARSE_LOCATION,NR,360,com.qihoo.appstore,getCellLocation,com.qihoo360.replugin.base.d.run,,
ACCESS_COARSE_LOCATION,NR,360,com.qihoo.appstore,getCellLocation,homepage_654.iV.run,,
ACCESS_COARSE_LOCATION,NR,360,com.qihoo.appstore,getCellLocation,homepage_654.Zt.doInBackground,,
ACCESS_COARSE_LOCATION,NR,360,com.qihoo.appstore,getCellLocation,homepage_654.tz.a,,
READ_PHONE_STATE,NR,360,com.qk.qingka,getRunningAppProcesses,m4$c.onClick,,
READ_PHONE_STATE,NR,360,com.qk.qingka,getRunningAppProcesses,com.qk.qingka.MyApplication$b.onAvailable,app,app
READ_PHONE_STATE,NR,360,com.qk.qingka,getRunningAppProcesses,bykvm_19do.bykvm_19do.bykvm_if122.bykvm_int108.d$a.run,穿山?�SDK,Ad
READ_PHONE_STATE,NR,360,com.qk.qingka,getRunningAppProcesses,bykvm_19do.bykvm_19do.bykvm_new1.bykvm_19do.h$a.run,穿山?�SDK,Ad
READ_PHONE_STATE,NR,360,com.qk.qingka,getRunningAppProcesses,com.netease.nis.wrapper.MyApplication.onCreate,,
READ_PHONE_STATE,NR,360,com.qk.qingka,getRunningAppProcesses,com.alibaba.wireless.security.open.initialize.б$а.run,?�据风控-Android SDK API,Security
READ_PHONE_STATE,NR,360,com.qk.qingka,getRunningAppProcesses,com.qk.qingka.main.LauncherActivity$k.run,app,app
READ_PHONE_STATE,NR,360,com.qk.qingka,getSubscriberId,com.mobile.auth.gatewayauth.PhoneNumberAuthHelperProxy$19.run,,
READ_PHONE_STATE,NR,360,com.qk.qingka,getRunningAppProcesses,com.alibaba.one.android.inner.DeviceInfoCapturerFull.doCommandForString,,
READ_PHONE_STATE,NR,360,com.qk.qingka,getRunningAppProcesses,com.bytedance.sdk.openadsdk.core.d$1.run,Pangle SDK,Ad
READ_PHONE_STATE,NR,360,com.qk.qingka,getRunningAppProcesses,com.bytedance.sdk.component.g.b.run,Pangle SDK,Ad
READ_PHONE_STATE,NR,360,com.qk.qingka,getRunningAppProcesses,com.bytedance.b.a.h$1.run,,
READ_PHONE_STATE,NR,360,com.qk.qingka,getRunningAppProcesses,com.alibaba.wireless.security.open.edgecomputing.ECMiscInfo$а.run,?�据风控-Android SDK API,Security
READ_PHONE_STATE,NR,360,com.qk.qingka,getSubscriberId,com.weibo.ssosdk.WeiboSsoSdk$c.run,Weibo SSO SDK,Utility
RECORD_AUDIO,NR,360,com.screeclibinvoke,,
READ_PHONE_STATE,NR,360,com.shengfeng.shopee2,,
BLUETOOTH,IND,360,com.speedsoftware.rootexplorer,,
READ_PHONE_STATE,NR,360,com.speedsoftware.rootexplorer,getRunningAppProcesses,com.speedsoftware.rootexplorer.MainActivity.onResume,app,app
READ_PHONE_STATE,NR,360,com.speedsoftware.rootexplorer,getRunningAppProcesses,com.baidu.mobstat.BDStatCore$16.run,Mobstat,Analytics
READ_PHONE_STATE,NR,360,com.ss.android.auto,getRunningAppProcesses,com.ss.android.globalcard.utils.y.onClick,,
READ_PHONE_STATE,NR,360,com.ss.android.auto,getRunningAppProcesses,com.ss.android.auto.launch.tasks.collector.a$b$1.run,app,app
READ_PHONE_STATE,NR,360,com.ss.android.auto,getRunningAppProcesses,bolts.Task$4.run,,
READ_PHONE_STATE,NR,360,com.ss.android.auto,getRunningAppProcesses,com.bytedance.ug.sdk.deeplink.b.c$1.run,,
READ_PHONE_STATE,NR,360,com.ss.android.auto,getRunningAppProcesses,com.ttnet.org.chromium.net.impl.CronetUrlRequestContext$1.run,Chromium,Utility
READ_PHONE_STATE,NR,360,com.ss.android.auto,getRunningAppProcesses,com.ss.android.AutoApplication.attachBaseContext,,
READ_PHONE_STATE,NR,360,com.ss.android.auto,getRunningAppProcesses,com.bytedance.crash.runtime.ThreadWithHandler$InnerThread.onLooperPrepared,,
READ_PHONE_STATE,NR,360,com.ss.android.auto,getRunningAppProcesses,com.bytedance.alliance.base.component.BaseProvider.onCreate,,
READ_PHONE_STATE,NR,360,com.ss.android.auto,getRunningAppProcesses,com.bytedance.alliance.core.a$2.run,,
READ_PHONE_STATE,NR,360,com.ss.android.auto,getRunningAppProcesses,com.ss.android.AutoApplication.onCreate,,
READ_PHONE_STATE,NR,360,com.ss.android.auto,getRunningAppProcesses,com.bytedance.helios.sdk.-$$Lambda$HeliosEnvImpl$bt0z7PAHXQrhsyLiujzhpaWwN2Y.run,,
READ_PHONE_STATE,NR,360,com.ss.android.auto,getRunningAppProcesses,com.bytedance.common.wschannel.server.WsChannelService.onCreate,,
READ_PHONE_STATE,NR,360,com.sup.android.superb,,
RECEIVE_BOOT_COMPLETED,IND,360,com.tripadvisor.tripadvisor.daodao,,
READ_PHONE_STATE,NR,360,com.twx.lupingds,getRunningAppProcesses,com.bytedance.b.a.h$1.run,,
READ_PHONE_STATE,NR,360,com.ustwo.monumentvalleyzz360,,
ACCESS_LOCATION_EXTRA_COMMANDS,IND,360,com.xiaomi.shop,sendExtraCommand,com.amap.api.col.2sl.d$b.run,AMap API,Utility
READ_PHONE_STATE,NR,360,com.xiaomi.shop,,
READ_PHONE_STATE,NR,360,com.ximalaya.ting.android,getRunningAppProcesses,com.ximalaya.ting.android.xmloader.LoaderApplication.attachBaseContext,app,app
READ_PHONE_STATE,NR,360,com.ximalaya.ting.android,getSubscriberId,OooO00o.OooO00o.OooO00o.-$$Lambda$c$9wkEUMHtsxqX7iHM8oL7uI9a5VY.run,,
READ_PHONE_STATE,NR,360,com.ximalaya.ting.android,getRunningAppProcesses,com.ximalaya.ting.android.host.activity.MainActivity.onStart,app,app
READ_PHONE_STATE,NR,360,com.ximalaya.ting.android,getRunningAppProcesses,com.ximalaya.ting.httpclient.i.run,,
READ_PHONE_STATE,NR,360,com.ximalaya.ting.android,getRunningAppProcesses,com.ximalaya.ting.android.main.fragment.find.-$$Lambda$HomePageFragment$u7pCFsLyBnrGciKXgLVZQyeTP-4.run,app,app
READ_PHONE_STATE,NR,360,com.ximalaya.ting.android,getRunningAppProcesses,com.bytedance.b.a.h$1.run,,
READ_PHONE_STATE,NR,360,com.ximalaya.ting.android,getRunningAppProcesses,com.ximalaya.ting.android.opensdk.manager.e$1.run,app,app
READ_PHONE_STATE,NR,360,com.ximalaya.ting.android,getRunningAppProcesses,com.ximalaya.ting.android.host.activity.base.BaseFragmentActivity2.onStop,app,app
READ_PHONE_STATE,NR,360,com.ximalaya.ting.android,getRunningAppProcesses,com.ximalaya.ting.android.opensdk.manager.e$2.run,app,app
ACCESS_COARSE_LOCATION,NR,360,com.xingin.xhs,getAllCellInfo,com.xingin.tiny.internal.c6$c.run,,
READ_PHONE_STATE,NR,360,com.xingin.xhs,,
ACCESS_COARSE_LOCATION,NR,360,com.yibasan.lizhifm,getAllCellInfo,io.reactivex.internal.schedulers.ScheduledRunnable.call,ReactiveX,Programming
READ_PHONE_STATE,NR,360,com.yibasan.lizhifm,getRunningAppProcesses,com.yibasan.lizhifm.app.boot.core.BootTask$addEvent$1.invokeSuspend,app,app
READ_PHONE_STATE,NR,360,com.yibasan.lizhifm,getRunningAppProcesses,com.q.m.QS$c.run,,
READ_PHONE_STATE,NR,360,com.yibasan.lizhifm,getRunningAppProcesses,com.q.m.QS$a.run,,
READ_PHONE_STATE,NR,360,com.yy.huanju,getRunningAppProcesses,r.w.c.v.r.dispatchMessage,,
READ_PHONE_STATE,NR,360,com.yy.huanju,getRunningAppProcesses,j.a.z.x.b.dispatchMessage,,
READ_PHONE_STATE,NR,360,com.yy.huanju,getActiveSubscriptionInfo,com.yy.huanju.MyApplication.onCreate,app,app
READ_PHONE_STATE,NR,360,com.yy.huanju,getRunningAppProcesses,j.a.x.c.g0.k.run,,
READ_PHONE_STATE,NR,360,com.zhenai.android,,
READ_PHONE_STATE,NR,360,comm.cchong.BloodAssistant,getRunningAppProcesses,comm.cchong.G7Annotation.Utils.BroadcastUtils$CYBroadcastReceiver.onReceive,,
READ_PHONE_STATE,NR,360,comm.cchong.BloodAssistant,getRunningAppProcesses,comm.cchong.MainPage.AlertPrivacyDialogFragment$d.onClick,,
READ_PHONE_STATE,NR,360,comm.cchong.BloodAssistant,getRunningAppProcesses,e.o.c.a.z.run,,
READ_PHONE_STATE,NR,360,comm.cchong.BloodAssistant,getRunningAppProcesses,e.o.d.ha.o1$c.run,,
READ_PHONE_STATE,NR,360,comm.cchong.BloodAssistant,getRunningAppProcesses,com.bytedance.sdk.openadsdk.core.d$1.run,Pangle SDK,Ad
READ_PHONE_STATE,NR,360,comm.cchong.BloodAssistant,getRunningAppProcesses,com.bytedance.sdk.component.g.b.run,Pangle SDK,Ad
READ_PHONE_STATE,NR,360,comm.cchong.BloodAssistant,getRunningAppProcesses,com.bytedance.b.a.h$1.run,,
BLUETOOTH,IND,360,fm.qingting.qtradio,,
READ_PHONE_STATE,NR,360,fm.qingting.qtradio,,
READ_PHONE_STATE,NR,360,gz.lifesense.weidong,getRunningAppProcesses,gz.lifesense.weidong.application.LifesenseApplication.onCreate,app,app
READ_PHONE_STATE,NR,360,gz.lifesense.weidong,getSubscriberId,com.tencent.smtt.sdk.aj.handleMessage,Tencent TBS SDK,WebView
READ_PHONE_STATE,NR,360,gz.lifesense.weidong,getRunningAppProcesses,com.iflytek.voiceads.IFLYAdSDK$1.run,iflytek Voiceads,Ad
READ_PHONE_STATE,NR,360,gz.lifesense.weidong,getSubscriberId,com.chuanglan.shanyan_sdk.e.g$1.run,tensdk,Utility
READ_PHONE_STATE,NR,360,gz.lifesense.weidong,getRunningAppProcesses,cn.jpush.android.service.PushReceiver.onReceive,JPush,Push Service
READ_PHONE_STATE,NR,360,gz.lifesense.weidong,getRunningAppProcesses,cn.jiguang.android.IDataShare$Stub.onTransact,JPush,Push Service
READ_PHONE_STATE,NR,360,gz.lifesense.weidong,getRunningAppProcesses,cn.jpush.android.helper.a$a.run,JPush,Push Service
READ_PHONE_STATE,NR,360,gz.lifesense.weidong,getSubscriberId,com.umeng.analytics.pro.bz.run,Umeng Analytics,Analytics
READ_PHONE_STATE,NR,360,gz.lifesense.weidong,getRunningAppProcesses,com.tencent.smtt.sdk.ap.handleMessage,Tencent TBS SDK,WebView
READ_PHONE_STATE,NR,360,gz.lifesense.weidong,getRunningAppProcesses,com.tencent.smtt.sdk.k.run,Tencent TBS SDK,WebView
READ_PHONE_STATE,NR,360,gz.lifesense.weidong,getRunningAppProcesses,com.tencent.smtt.sdk.j.handleMessage,Tencent TBS SDK,WebView
READ_PHONE_STATE,NR,360,gz.lifesense.weidong,getRunningAppProcesses,gz.lifesense.weidong.ui.activity.mine.WebViewActivity.onCreate,app,app
READ_PHONE_STATE,NR,360,gz.lifesense.weidong,getSubscriberId,com.tencent.smtt.sdk.WebView.onVisibilityChanged,Tencent TBS SDK,WebView
READ_PHONE_STATE,NR,360,Yalin1314521.wvh,getSubscriberId,com.bytedance.sdk.openadsdk.core.e$12.run,Pangle SDK,Ad
READ_PHONE_STATE,NR,360,Yalin1314521.wvh,getRunningAppProcesses,com.bytedance.t.t.wt$1.run,,
READ_PHONE_STATE,RNDNR,google_play,com.agoda.mobile.consumer,getRunningAppProcesses,com.agoda.mobile.consumer.MainApplication.onCreate,app,app
READ_PHONE_STATE,RNDNR,google_play,com.agoda.mobile.consumer,getRunningAppProcesses,com.google.firebase.perf.session.SessionManager$$ExternalSyntheticLambda0.run,Firebase Performance Monitoring SDK,Analytics
DOWNLOAD_WITHOUT_NOTIFICATION,IND,google_play,com.binaryguilt.completemusicreadingtrainer,PermLabel,i2.n.run,,
DOWNLOAD_WITHOUT_NOTIFICATION,IND,google_play,com.binaryguilt.completemusicreadingtrainer,enqueue,i2.n.run,,
CAMERA,RNDNR,google_play,com.bluesignum.little_lighthouse,getCameraInfo,org.chromium.materials.VideoCaptureFactory.getDeviceName,Chromium,Utility
CAMERA,RNDNR,google_play,com.bluesignum.little_lighthouse,getCameraInfo,org.chromium.materials.VideoCaptureFactory.getCaptureApiType,Chromium,Utility
CAMERA,RNDNR,google_play,com.bluesignum.little_lighthouse,getCameraInfo,org.chromium.materials.VideoCaptureFactory.getFacingMode,Chromium,Utility
CAMERA,RNDNR,google_play,com.bluesignum.little_lighthouse,getCameraInfo,org.chromium.materials.VideoCaptureFactory.isZoomSupported,Chromium,Utility
ACCESS_WIFI_STATE,IND,google_play,com.downdogapp,,
MODIFY_AUDIO_SETTINGS,IND,google_play,com.economist.lamarr,,
READ_PHONE_STATE,NR,google_play,com.feilong.zaitian,getRunningAppProcesses,com.feilong.zaitian.App.onCreate,app,app
READ_PHONE_STATE,NR,google_play,com.feilong.zaitian,getRunningAppProcesses,com.applovin.impl.communicator.MessagingServiceImpl$1.run,,
READ_PHONE_STATE,NR,google_play,com.feilong.zaitian,getRunningAppProcesses,com.feilong.zaitian.ui.activity.i.run,app,app
READ_PHONE_STATE,NR,google_play,com.feilong.zaitian,getRunningAppProcesses,com.feilong.zaitian.ui.reader.e.run,app,app
READ_PHONE_STATE,NR,google_play,com.game.dungeonsmowing.gp,getRunningAppProcesses,com.tendcloud.tenddata.zz$23.run,,
READ_PHONE_STATE,NR,google_play,com.game.dungeonsmowing.gp,getRunningAppProcesses,com.tendcloud.tenddata.zz$1.handleMessage,,
CAMERA,NR,google_play,com.invaluable.invaluable,getCameraInfo,com.invaluable.invaluable.livevideo.MillicastManager$$ExternalSyntheticLambda3.run,app,app
ACCESS_COARSE_LOCATION,NR,google_play,com.klook,getAllCellInfo,c.t.m.g.er$a.handleMessage,,
ACCESS_COARSE_LOCATION,NR,google_play,com.klook,getCellLocation,c.t.m.g.er$a.handleMessage,,
ACCESS_COARSE_LOCATION,NR,google_play,com.klook,startScan,c.t.m.g.ek$a.handleMessage,,
ACCESS_COARSE_LOCATION,NR,google_play,com.klook,getCellLocation,c.t.m.g.ep$a.handleMessage,,
ACCESS_LOCATION_EXTRA_COMMANDS,IND,google_play,com.klook,sendExtraCommand,com.klook.location.internal.LocationManager$f$a.invokeSuspend,app,app
BLUETOOTH_ADMIN,IND,google_play,com.klook,startScan,c.t.m.g.ek$a.handleMessage,,
BLUETOOTH_ADMIN,IND,google_play,com.klook,stopScan,c.t.m.g.ek$a.handleMessage,,
CHANGE_WIFI_STATE,IND,google_play,com.klook,startScan,c.t.m.g.eu$1.run,,
CHANGE_WIFI_STATE,IND,google_play,com.klook,startScan,c.t.m.g.er$b.onCellLocationChanged,,
READ_PHONE_STATE,RNDNR,google_play,com.klook,getRunningAppProcesses,com.klook.shell.KlookShellApplication.onCreate,app,app
READ_PHONE_STATE,RNDNR,google_play,com.klook,getRunningAppProcesses,com.klooklib.MainActivity.onCreate,app,app
READ_PHONE_STATE,RNDNR,google_play,com.klook,getSubscriberId,com.tencent.map.geolocation.a.a.e$a.handleMessage,TencentMapSDK,Utility
READ_PHONE_STATE,RNDNR,google_play,com.klook,getRunningAppProcesses,com.klook.location.internal.LocationManager$f$a.invokeSuspend,app,app
READ_PHONE_STATE,RNDNR,google_play,com.klook,getRunningAppProcesses,com.google.firebase.crashlytics.internal.common.BackgroundPriorityRunnable.run,Crashlytics Gradle Plugin,Programming
READ_PHONE_STATE,RNDNR,google_play,com.klook,getSubscriberId,c.t.m.g.er$a.handleMessage,,
READ_PHONE_STATE,RNDNR,google_play,com.klook,getSubscriberId,c.t.m.g.s.run,,
READ_PHONE_STATE,RND,google_play,com.meitu.makeup,requestPermissions,com.meitu.makeup.home.MakeupMainActivity.onStart,app,app
CAMERA,NR,google_play,com.microsoft.amp.apps.bingnews,getCameraInfo,org.chromium.materials.VideoCaptureFactory.getDeviceName,Chromium,Utility
CAMERA,NR,google_play,com.microsoft.amp.apps.bingnews,getCameraInfo,org.chromium.materials.VideoCaptureFactory.getCaptureApiType,Chromium,Utility
CAMERA,NR,google_play,com.microsoft.amp.apps.bingnews,getCameraInfo,org.chromium.materials.VideoCaptureFactory.getFacingMode,Chromium,Utility
CAMERA,NR,google_play,com.n51951dd8177.app,getCameraInfo,org.chromium.materials.VideoCaptureFactory.getDeviceName,Chromium,Utility
CAMERA,NR,google_play,com.n51951dd8177.app,getCameraInfo,org.chromium.materials.VideoCaptureFactory.getCaptureApiType,Chromium,Utility
CAMERA,NR,google_play,com.n51951dd8177.app,getCameraInfo,org.chromium.materials.VideoCaptureFactory.getFacingMode,Chromium,Utility
CAMERA,RNDNR,google_play,com.nb.filmhall,getCameraInfo,org.chromium.materials.VideoCaptureFactory.getDeviceName,Chromium,Utility
CAMERA,RNDNR,google_play,com.nb.filmhall,getCameraInfo,org.chromium.materials.VideoCaptureFactory.getCaptureApiType,Chromium,Utility
CAMERA,RNDNR,google_play,com.nb.filmhall,getCameraInfo,org.chromium.materials.VideoCaptureFactory.getFacingMode,Chromium,Utility
CAMERA,RNDNR,google_play,com.nb.filmhall,open,org.chromium.materials.VideoCaptureFactory.isZoomSupported,Chromium,Utility
CAMERA,RNDNR,google_play,com.nb.filmhall,open,org.chromium.materials.VideoCaptureFactory.getDeviceSupportedFormats,Chromium,Utility
READ_PHONE_STATE,RNDNR,google_play,com.nike.omega,,
READ_PHONE_STATE,RNDNR,google_play,com.originmood.hw,,
READ_PHONE_STATE,RNDNR,google_play,com.panda.planning.factory,getRunningAppProcesses,com.panda.planning.factory.MyApp.onCreate,app,app
ACCESS_FINE_LOCATION,RND,google_play,com.plantparentai.app,getLastKnownLocation,com.glority.android.picturexx.app.util.location.AppLocationManager$getLocation$1$1$tasks$2$1.invokeSuspend,,
CAMERA,NR,google_play,com.selfcare.diary.mood.tracker.moodpress,getCameraInfo,org.chromium.materials.VideoCaptureFactory.getDeviceName,Chromium,Utility
CAMERA,NR,google_play,com.selfcare.diary.mood.tracker.moodpress,getCameraInfo,org.chromium.materials.VideoCaptureFactory.getCaptureApiType,Chromium,Utility
CAMERA,NR,google_play,com.selfcare.diary.mood.tracker.moodpress,getCameraInfo,org.chromium.materials.VideoCaptureFactory.getFacingMode,Chromium,Utility
ACCESS_COARSE_LOCATION,NR,google_play,com.shopee.tw,getAllCellInfo,com.shopee.threadpool.b$a.run,,
READ_PHONE_NUMBERS,RNDNR,google_play,com.shopee.tw,getLine1Number,com.shopee.app.network.util.p$a.run,,
READ_PHONE_NUMBERS,RNDNR,google_play,com.shopee.tw,getLine1Number,com.shopee.app.network,,
READ_PHONE_NUMBERS,RNDNR,google_play,com.shopee.tw,getLine1Number,okhttp3.internal.ht,,
READ_PHONE_NUMBERS,RNDNR,google_play,com.shopee.tw,getLine1Number,com.shopee.shpssdk.SHPSSDK$FullDataCollectTask.doInBackground,,
READ_PHONE_STATE,RNDNR,google_play,com.shopee.tw,getRunningAppProcesses,com.shopee.app.startup.InitialProvider.attachInfo,,
READ_PHONE_STATE,RNDNR,google_play,com.shopee.tw,getRunningAppProcesses,com.shopee.threadpool.b$a.run,,
READ_PHONE_STATE,RNDNR,google_play,com.shopee.tw,getRunningAppProcesses,org.androidannotations.api.a$c.run,,
READ_SMS,RNDNR,google_play,com.shopee.tw,getLine1Number,com.shopee.app.network.util.p$a.run,,
READ_SMS,RNDNR,google_play,com.shopee.tw,getLine1Number,com.shopee.app.network,,
READ_SMS,RNDNR,google_play,com.shopee.tw,getLine1Number,okhttp3.internal.ht,,
READ_SMS,RNDNR,google_play,com.shopee.tw,getLine1Number,com.shopee.shpssdk.SHPSSDK$FullDataCollectTask.doInBackground,,
READ_PHONE_STATE,NR,google_play,com.siren.singtoearn,getRunningAppProcesses,com.siren.singtoearn.App.onCreate,app,app
READ_PHONE_STATE,NR,google_play,com.tiancheng.books,getRunningAppProcesses,com.tiancheng.books.App.onCreate,app,app
READ_PHONE_STATE,NR,google_play,com.tiancheng.books,getRunningAppProcesses,com.applovin.impl.communicator.MessagingServiceImpl$1.run,,
