08-05 20:46:24.774  5744  5744 I LSPosed-Bridge: 	at de.robv.android.xposed.XposedBridge$AdditionalHookInfo.callback(Unknown Source:147)

08-05 20:46:24.774  5744  5744 I LSPosed-Bridge: 	at LSPHooker_.transact(Unknown Source:28)

08-05 20:46:24.774  5744  5744 I LSPosed-Bridge: 	at android.content.pm.IPackageManager$Stub$Proxy.checkPermission(IPackageManager.java:3285)

08-05 20:46:24.774  5744  5744 I LSPosed-Bridge: 	at android.app.ApplicationPackageManager.checkPermission(ApplicationPackageManager.java:581)

08-05 20:46:24.774  5744  5744 I LSPosed-Bridge: 	at java.lang.reflect.Method.invoke(Native Method)

08-05 20:46:24.774  5744  5744 I LSPosed-Bridge: 	at org.lsposed.lspd.nativebridge.HookBridge.invokeOriginalMethod(Native Method)

08-05 20:46:24.774  5744  5744 I LSPosed-Bridge: 	at de.robv.android.xposed.XposedBridge$AdditionalHookInfo.callback(Unknown Source:110)

08-05 20:46:24.774  5744  5744 I LSPosed-Bridge: 	at LSPHooker_.checkPermission(Unknown Source:14)

08-05 20:46:24.774  5744  5744 I LSPosed-Bridge: 	at com.inno.innosdk.utils.r.a(Tools.java:10)

08-05 20:46:24.774  5744  5744 I LSPosed-Bridge: 	at com.inno.innosdk.utils.AppInfomation.r(AppInfomation.java:3)

08-05 20:46:24.774  5744  5744 I LSPosed-Bridge: 	at com.inno.innosdk.utils.NativeUtils.b(NativeUtils.java:4)

08-05 20:46:24.774  5744  5744 I LSPosed-Bridge: 	at com.inno.innosdk.utils.AppInfomation.v(AppInfomation.java:19)

08-05 20:46:24.774  5744  5744 I LSPosed-Bridge: 	at com.inno.innosdk.pb.InnoMain.loadTuid(InnoMain.java:5)

08-05 20:46:24.774  5744  5744 I LSPosed-Bridge: 	at ix0.b(Unknown Source:2)

08-05 20:46:24.774  5744  5744 I LSPosed-Bridge: 	at dx0.b(Unknown Source:77)

08-05 20:46:24.774  5744  5744 I LSPosed-Bridge: 	at bx0.a(Unknown Source:14)

08-05 20:46:24.774  5744  5744 I LSPosed-Bridge: 	at bx0.a(Unknown Source:12)

08-05 20:46:24.774  5744  5744 I LSPosed-Bridge: 	at kx0.d(Unknown Source:16)

08-05 20:46:24.774  5744  5744 I LSPosed-Bridge: 	at kx0.a(Unknown Source:28)

08-05 20:46:24.774  5744  5744 I LSPosed-Bridge: 	at com.jifen.shortplay.ShortPlaysSDK.init(Unknown Source:4)

