06-19 11:43:52.000   558   558 I ConfigStore: android::hardware::configstore::V1_0::ISurfaceFlingerConfigs::hasHDRDisplay retrieved: 0

06-19 11:43:52.000  5125  5125 I LSPosed-Bridge: 5125 PermLabel 10124 requestPermissions (Activity): pid = 5125; permName: android.permission.ACCESS_COARSE_LOCATION; stacktrace=java.lang.Exception

06-19 11:43:52.000  5125  5125 I LSPosed-Bridge: 	at com.example.permlabel.requestPerm$3.beforeHookedMethod(requestPerm.java:221)

06-19 11:43:52.000  5125  5125 I LSPosed-Bridge: 	at de.robv.android.xposed.XposedBridge$AdditionalHookInfo.callback(Unknown Source:79)

06-19 11:43:52.000  5125  5125 I LSPosed-Bridge: 	at LSPHooker_.requestPermissions(Unknown Source:18)

06-19 11:43:52.000  5125  5125 I LSPosed-Bridge: 	at androidx.core.app.c.a(R8$$SyntheticClass:1)

06-19 11:43:52.000  5125  5125 I LSPosed-Bridge: 	at androidx.core.app.b$c.b(ActivityCompat.java:1)

06-19 11:43:52.000  5125  5125 I LSPosed-Bridge: 	at androidx.core.app.b.n(ActivityCompat.java:135)

06-19 11:43:52.000  5125  5125 I LSPosed-Bridge: 	at org.nixgame.compass.sensors.SensorLocation$a.a(SensorLocation.kt:33)

06-19 11:43:52.000  5125  5125 I LSPosed-Bridge: 	at org.nixgame.compass.activity.ActivityMainCommon.onCreate(ActivityMainCommon.kt:12)

06-19 11:43:52.000  5125  5125 I LSPosed-Bridge: 	at org.nixgame.compass.activity.ActivityMain.onCreate(ActivityMain.kt:1)

06-19 11:43:52.000  5125  5125 I LSPosed-Bridge: 	at android.app.Activity.performCreate(Activity.java:7136)

06-19 11:43:52.000  5125  5125 I LSPosed-Bridge: 	at android.app.Activity.performCreate(Activity.java:7127)

06-19 11:43:52.000  5125  5125 I LSPosed-Bridge: 	at android.app.Instrumentation.callActivityOnCreate(Instrumentation.java:1272)

06-19 11:43:52.000  5125  5125 I LSPosed-Bridge: 	at android.app.ActivityThread.performLaunchActivity(ActivityThread.java:2894)

06-19 11:43:52.000  5125  5125 I LSPosed-Bridge: 	at android.app.ActivityThread.handleLaunchActivity(ActivityThread.java:3049)

06-19 11:43:52.000  5125  5125 I LSPosed-Bridge: 	at android.app.servertransaction.LaunchActivityItem.execute(LaunchActivityItem.java:78)

06-19 11:43:52.000  5125  5125 I LSPosed-Bridge: 	at android.app.servertransaction.TransactionExecutor.executeCallbacks(TransactionExecutor.java:108)

06-19 11:43:52.000  5125  5125 I LSPosed-Bridge: 	at android.app.servertransaction.TransactionExecutor.execute(TransactionExecutor.java:68)

06-19 11:43:52.000  5125  5125 I LSPosed-Bridge: 	at android.app.ActivityThread$H.handleMessage(ActivityThread.java:1809)

06-19 11:43:52.000  5125  5125 I LSPosed-Bridge: 	at android.os.Handler.dispatchMessage(Handler.java:106)

06-19 11:43:52.000  5125  5125 I LSPosed-Bridge: 	at android.os.Looper.loop(Looper.java:193)

06-19 11:43:52.000  5125  5125 I LSPosed-Bridge: 	at android.app.ActivityThread.main(ActivityThread.java:6692)

06-19 11:43:52.000  5125  5125 I LSPosed-Bridge: 	at java.lang.reflect.Method.invoke(Native Method)

06-19 11:43:52.000  5125  5125 I LSPosed-Bridge: 	at com.android.internal.os.RuntimeInit$MethodAndArgsCaller.run(RuntimeInit.java:493)

06-19 11:43:52.000  5125  5125 I LSPosed-Bridge: 	at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:858)

06-19 11:43:52.004  1566  2096 I LSPosed-Bridge: 5125 PermLabel 10124 startActivityAsUser permName: android.permission.ACCESS_FINE_LOCATION

06-19 11:43:52.004  1566  2096 I LSPosed-Bridge: 5125 PermLabel 10124 startActivityAsUser permName: android.permission.ACCESS_COARSE_LOCATION

06-19 11:49:20.135  5125  5125 I LSPosed-Bridge: 5125 PermLabel 10124 ContextImpl.checkPermission: pid = 5125; uid = 10124; permName: android.permission.ACCESS_FINE_LOCATION; type = 1; res = 0; stacktrace=java.lang.Exception

06-19 11:49:20.135  5125  5125 I LSPosed-Bridge: 5125 PermLabel 10124 ContextImpl.checkPermission: pid = 5125; uid = 10124; permName: android.permission.ACCESS_FINE_LOCATION; type = 1; res = 0; stacktrace=java.lang.Exception

06-19 11:49:20.135  5125  5125 I LSPosed-Bridge: 	at com.example.permlabel.requestPerm$2.afterHookedMethod(requestPerm.java:204)

06-19 11:49:20.135  5125  5125 I LSPosed-Bridge: 	at com.example.permlabel.requestPerm$2.afterHookedMethod(requestPerm.java:204)

06-19 11:49:20.135  5125  5125 I LSPosed-Bridge: 	at de.robv.android.xposed.XposedBridge$AdditionalHookInfo.callback(Unknown Source:147)

06-19 11:49:20.135  5125  5125 I LSPosed-Bridge: 	at de.robv.android.xposed.XposedBridge$AdditionalHookInfo.callback(Unknown Source:147)

06-19 11:49:20.135  5125  5125 I LSPosed-Bridge: 	at LSPHooker_.checkPermission(Unknown Source:25)

06-19 11:49:20.135  5125  5125 I LSPosed-Bridge: 	at LSPHooker_.checkPermission(Unknown Source:25)

06-19 11:49:20.135  5125  5125 I LSPosed-Bridge: 	at android.content.ContextWrapper.checkPermission(ContextWrapper.java:738)

06-19 11:49:20.135  5125  5125 I LSPosed-Bridge: 	at android.content.ContextWrapper.checkPermission(ContextWrapper.java:738)

06-19 11:49:20.135  5125  5125 I LSPosed-Bridge: 	at p3.l.a(Unknown Source:2)

06-19 11:49:20.135  5125  5125 I LSPosed-Bridge: 	at p3.l.a(Unknown Source:2)

06-19 11:49:20.135  5125  5125 I LSPosed-Bridge: 	at p3.l.b(Unknown Source:23)

